UID,NAME,PROV,CITY,DIST,ADDRESS,TEL,LONG,LAT
d55fe6d651e4fe35deee8bae,沈阳普临装饰设计部,辽宁省,沈阳市,铁西区,建设东路35号2门假日国际大厦22层A2202,,123.386416,41.796211
06a3dc3fa951a6bec8213da4,立信东升装饰材料市场,辽宁省,沈阳市,于洪区,辽宁省沈阳市于洪区洪湖北街6号,,123.3159,41.810427
f52aeee8f8e66ff29fe321b9,荣上五金装饰厂,辽宁省,沈阳市,于洪区,辽宁省沈阳市于洪区洪汇路203,,123.236977,41.808112
03e92c0633809e9516948e5b,沈阳隆成高分子装饰材料有限公司,辽宁省,沈阳市,于洪区,翟家街道经济开发区浑河17街开发26号路54号,,123.242728,41.70979
7488fa2d95d2bfa403ff2d3e,军诚装饰家居体验馆,,,,辽宁省沈阳市于洪区美的城(赤山路北),4000777540,123.365243,41.873477
ccbaca6977eca7b716a1901b,佰福莱欧式装修体验馆,,,,九路家具城三期西门97-1号,,123.366168,41.796528
1e7a5d7e7275671e42d63e95,沈阳品味装饰材料有限公司,辽宁省,沈阳市,于洪区,辽宁省沈阳市于洪区前民工业园,,123.241466,41.817229
de6d9c19483b5fd248cc4ad2,百隆智能整装,,,,北三东路28-1号3门(应昌街北三东路路口北行50米),,123.386301,41.807819
71bdc378798a4c6ee6e96570,晟奥美容装饰,,,,沈阳市铁西区南八西路10-10门,,123.34962,41.802962
e6ceb6cde72d5032a6da39b3,大展装饰设计顾问有限公司,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区保工北街1甲1号4门,,123.374862,41.821505
9b3ddec42df6c11341024543,明廉装饰材料大厅-东门,辽宁省,沈阳市,皇姑区,沈阳市皇姑区锦水街65号2门,,123.37116,41.834115
f82fc0fceeb0ec8904fef5f1,鑫顺专业贴膜,,,,辽宁省沈阳市于洪区沈新东路1网点28门,,123.336555,41.783546
4b0d3c640d75936c14b54b34,北轩装饰(铁西店),辽宁省,沈阳市,铁西区,铁西区北二东路35号红星美凯龙正对面,,123.387899,41.811214
739b47287d22176d1e1d11c7,恒锋兴业装饰,辽宁省,沈阳市,于洪区,辽宁省沈阳市铁西区花海路35号,,123.300095,41.772695
1e4a9e3880448a0603ff2d37,沈阳鑫业金属装饰材料,辽宁省,沈阳市,于洪区,东方木业附近,,123.282934,41.821331
86033fde4d479b00fda7783c,吉诺尔装饰材料公司,,,,辽宁省沈阳市于洪区开发二十二号路36号,,123.239526,41.725583
6eb0d5a254c484e6f11937ea,辰歌装饰,,,,辽宁省沈阳市铁西区保工北街42号-2号-2门,,123.366343,41.812691
a7c528ee02b768f5631c67f1,刘鹏装饰,,,,于洪赤山路122号(西江西街与赤山路交汇处西行),,123.366366,41.873733
e9a0bcb214a2ed208605bfe1,鑫淼汽车装饰养护中心(CM美车西江店),,,,辽宁省沈阳市皇姑区塔湾街79-38,,123.395192,41.847961
b75ce6819ce183c9354aaedb,鼎发装饰,,,,汪河路吉力湖街37号楼3门,,123.365796,41.76271
b0eb1473e8c7fefb25e0a009,辰龙彩色装潢印刷中心,辽宁省,沈阳市,铁西区,兴顺街29号-1号-1门,25864174;13940385978,123.36828,41.802753
2226edc01e2b763cab059d6e,沈阳鑫友装饰铁西店,辽宁省,沈阳市,铁西区,铁西区北二路22-1号门,,123.390305,41.81022
2b264a9b245d9c8e51e5c5ec,方升装饰,,,,辽宁省沈阳市于洪区南阳湖街154-2号1-12门,,123.337436,41.752696
afe7f1271aa5ee588d772782,亿通汽车美容店,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区启工街56号-6门,,123.345261,41.80339
2d5d5ec8f9ecf9eb5bf6be4c,兴辉装饰装修公司,辽宁省,沈阳市,铁西区,建设中路92号5门,,123.356745,41.808559
7c56c19451bc191e9a0050c0,沈阳德方装饰工程有限公司,,,,辽宁省沈阳市皇姑区白山路208号9门,,123.367534,41.858681
0b7f9333637819a78bf15dfe,美天装饰(建设东路),,,,建设东路11号韵动商务领地4017(南五马路两洞桥),,123.391186,41.793717
77248c0a00d52686adb22a52,昌隆装饰材料厂,,,,千山西路62号,,123.389529,41.88334
4584bf1866d8889ac5effbe3,车之宝汽车装饰,辽宁省,沈阳市,铁西区,虹桥路25-2号3门,,123.390903,41.811522
9252351904a73c32adcb6606,彤祥装饰,,,,沈阳市沈阳市兴华北街8号2门,,123.388962,41.817299
d3b0ae5e80090a8e93114cdc,立信东升装饰材料市场-2门,,,,沈阳市于洪区,,123.316281,41.812127
da1d851d77466e62077ce8b3,鼎泰丰装饰,,,,辽宁省沈阳市铁西区兴工北街122号-7门,31905550;13478869000,123.391476,41.798342
a85bad8ad8657b074e5547de,天宇艺丰装饰,辽宁省,沈阳市,于洪区,辽宁省沈阳市于洪区赤山路300米,,123.367387,41.875549
46d118fc9ead001ebea24053,鲁鑫装饰,,,,赤山路119号,,123.372346,41.875645
dbf60b7e9fe86425f6c59cae,沈阳馨雅轩装饰工程有限公司,辽宁省,沈阳市,铁西区,建设中路1号第一商城A座10层1013,,123.376189,41.799818
82d91f9d23a16c549ee32182,红军汽车装饰,,,,辽宁省沈阳市铁西区卫工南街100号,,123.344684,41.786235
54df8a0e53c438356f3e1bf6,大华汽车美容会所,辽宁省,沈阳市,于洪区,辽宁省沈阳市铁西区沈辽西路100号-1-8门,,123.265193,41.757921
ef26b7b5019e652b2e4733f1,爱车人汽车美容装饰中心,,,,辽宁省沈阳市于洪区沈大路45号-甲,,123.304072,41.805144
f3efd8cfd7ffe77e2cb96dad,车鼎汇汽车美容装饰,辽宁省,沈阳市,于洪区,沈阳市沈阳市白山路168-1-4门,,123.376589,41.862807
f8136cdb20c1b5cb58f6bec4,沈阳乐家装饰（铁西店）,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区北二路24号（红星美凯龙对面）,,123.388528,41.811022
cc52c9bf19d9da8821f017c3,北京元洲装饰集团沈阳分公司,辽宁省,沈阳市,铁西区,北二东路35号红星美凯龙6楼,,123.389736,41.810422
e79b01349ff9a673e5e965d2,鑫起来装饰,辽宁省,沈阳市,皇姑区,明廉路111,13252892218,123.360878,41.832443
dbc319837bf5000bac31e558,有嘉装饰,,,,辽宁省沈阳市铁西区北一东路81号-4门,,123.39304,41.818853
2eca59f1a573e5a0a1a934a9,一鸣汽车装饰,,,,沈新东路1号西部汽配新城24-25门,15204093886,123.336555,41.783546
46feb08261f9951e74026919,家海装饰,辽宁省,沈阳市,皇姑区,辽宁省沈阳市皇姑区昆山西路108号-3门,(024)62458588,123.385662,41.83411
1d04396eefbaa27833169bc4,日丰管装饰材料水暖五金建材,辽宁省,沈阳市,和平区,辽宁省沈阳市和平区南十一马路204附近,,123.392768,41.779097
66f2e555fa0a1fcb79dbd21f,洪晟装饰(艳华街店),,,,艳华街7号(家乐福金牛店南行100米),(024)25911838,123.366829,41.784279
0c621f16bfdae9b08f55ec02,大伟汽车用品装饰,,,,辽宁省沈阳市铁西区沈新东路20号,"024-66684888,024-31381888,024-31381999",123.336731,41.784797
9b40c59602b6374430169b60,长山装饰,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区艳欣街4号,18704080279,123.353563,41.784052
1fe6d454e2a92e8b7069d3b9,新北方装饰建材城-东2门,,,,齐贤北街30号甲,,123.368229,41.808644
be010d7d09593531b05c6a4f,鹏发铜装饰,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区兴顺街152,(024)25431311,123.362952,41.796941
a62b0bccc1e769c5d13ce358,广源汽车装饰,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区肇工南街182号,,123.341415,41.786909
0964144051248c88bda24019,鸿鑫隆美术装饰,辽宁省,沈阳市,于洪区,沈辽路251甲(杨士乡政府斜对面),,123.312051,41.768013
b7e755e66f014c3881288a2b,齐轩装饰,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区保工北街32-1号-10门,(024)85616677,123.369576,41.816288
79414ef820a7fc0b1b94c603,宏泰装饰(于洪新城店),辽宁省,沈阳市,于洪区,辽宁省沈阳市于洪区细河路120号-3门,(024)31076120,123.345111,41.764657
14bf53ef3c4a0ef77f29bd79,家装e站,,,,沈阳市铁西区兴华北街小北一路千缘财富商汇A座4门,,123.387818,41.815228
4cf8bda7577c0338e115f9cd,昌宇装饰工程有限公司,辽宁省,沈阳市,和平区,沈阳市和平区西安街162号,(024)23396388,123.392305,41.782059
7a25de1e2fc5ca50725e8081,泰格装饰,辽宁省,沈阳市,于洪区,辽宁省沈阳市于洪区洪湖北街木材市场食杂店对面,25344508;13840481789,123.315616,41.810292
fbe793ae648c67ff1a94c673,车无限汽车清洗美饰广场,辽宁省,沈阳市,于洪区,辽宁省沈阳市于洪区西江街119号,,123.389758,41.860916
c51ca65667e78ada17948e21,石磊装饰,,,,白山路278-212门,,123.354396,41.849738
d7c6317ec03f1eb188b98871,聚酷豪专业汽车美容会所,,,,辽宁省沈阳市铁西区南八西路1-7号7门,,123.350244,41.800866
88bd3b29e038952f213bf28a,车魔工作室,辽宁省,沈阳市,铁西区,沈阳市铁西区瑞京时代汽配广场西5门,,123.34968,41.823211
1dd46d77f1e44b29b45f1e08,大拇指汽车养护中心,,,,沈阳市铁西区江南印象东门7号楼,,123.339895,41.798076
d4448d4738db8bae4e6d46b7,艺棠装饰,,,,辽宁省沈阳市于洪区赤山路55号,024-31040567,123.386072,41.879337
66a06be753119dd2a2d23011,五心精装家,,,,辽宁省沈阳市于洪区燕塞湖街,,123.318231,41.772744
5da4656037e18e634afc8d20,宏宇装饰,,,,辽宁省沈阳市铁西区中央大街28-8网点2门,,123.251022,41.752241
2dfeb079e2116b22901fc924,林泽装饰,,,,辽宁省沈阳市于洪区汪河路碧桂园银河城111-3号,024-66999320,123.34618,41.756444
def66ebc8e13a4d5770269d6,金麒麟喷绘服务社,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区勋业三路37号,(024)31231645,123.326882,41.788709
d735095cfe44d03159bbbc97,斯博汽车装饰,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区肇工南街182号3门,,123.34134,41.787124
c0e5ca2f083ab92fd23ce399,家艺陶瓷装饰材料,,,,洪湖北街8号附近,,123.315911,41.809534
97844f6f10485539b35c6ad3,美家帮家装体验馆,,,,沈阳市铁西区保工街北三路38-2,4006059201,123.367392,41.814045
f68ed6abdf7e7b739cec2beb,兴兴丰宇装饰材料经销处,,,,辽宁省沈阳市铁西区兴华星程酒店(沈阳铁西九路家具城店)西北,,123.368436,41.796677
355b798a82b72a9adeee8bba,美景装饰公司,,,,南阳湖街细河南路67号9门,,123.338419,41.757462
d0411a9f587ee5232811d1f4,实创装饰(于洪店),辽宁省,沈阳市,于洪区,燕塞湖街三隆世纪城20栋,,123.315031,41.774067
0545328158b992e76fc02c9c,兵心汽车美容装饰店,,,,辽宁省沈阳市铁西区花海路7号,,123.305565,41.776423
8c001dcf93ec965932f71d7b,荣泰装饰(铁西店),辽宁省,沈阳市,铁西区,景星北街22-2号,(024)64691898,123.378938,41.819424
62fa3a929fdd02ef1d5800c9,亮美汽车美容装饰中心,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区沈辽东路75-10号楼,,123.370786,41.783728
debb803a0dd1d4a30e0e6b91,巨鹿建材装饰材料,,,,凌空二街与南滑翔路交叉口南50米,,123.376103,41.772908
2a4c6d438e07bbc3cac3dbbd,富林装饰,,,,沈阳市于洪区松山西路158号,024-67763559,123.365535,41.866297
6f8662c05faafb20c51e51d5,吉祥何氏装饰工程有限公司,辽宁省,沈阳市,铁西区,勋业一路26号1门,13998264837,123.324937,41.792033
5e71c1005a51af1c100daab9,灯箱牌匾店面装饰,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区应昌街沈阳市第三十一中学北100米,,123.376955,41.796217
703d30e8aa5196fbbadf8fc1,乐艺装饰装修公司,辽宁省,沈阳市,铁西区,兴顺街56号创富中心4层S415,,123.366613,41.801716
e983bb3f8131959f213bf229,众林装饰,,,,重工街建业路东行30米南侧36号1-1,,123.333825,41.802872
6d386f4dcf6620114afc8d47,沈阳富田装饰,,,,辽宁省沈阳市于洪区大通湖街141号5门,4008004175,123.351639,41.760073
cc7cf3edb607353a4c3a59f6,沈阳驰尚汽车装饰用品有限公司,,,,沈阳市铁西区北二路瑞盛汽配城,,123.350248,41.824617
5dae769d58f7cead80a00c90,利民车坊洗车美容装饰,,,,辽宁省沈阳市铁西区爱工南街11号-1号-5门,,123.384078,41.794369
f1d136c8bf1deeda60180985,祥瑞装饰,,,,辽宁省沈阳市铁西区北滑翔路6号,,123.379489,41.781795
a583fe99d041aa5ef219379f,沈阳金典必盛自动门有限公司,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区南八中路66,,123.363482,41.798163
c37215c2f8d067252fb96d96,鑫海森装饰(铁西店),辽宁省,沈阳市,铁西区,沈阳市铁西区兴华北街5-3号13门,,123.389931,41.816485
dbd066db4bfe6d5cf32d833f,金吉利专业装饰,辽宁省,沈阳市,铁西区,景星南街139-1号6门,,123.362355,41.791448
665ac08e5b66fea2afee7a3e,大班装饰设计工程有限公司,辽宁省,沈阳市,于洪区,沈阳市铁西新区经济技术开发区花海路19-1号奉达大厦银座10层,,123.302805,41.773525
5de840cc43b7fb4495ca075d,卡得尔专业玻璃配套装饰五金产品,,,,南十二路与景星南街交叉口南50米,,123.361102,41.789769
6c7f216ad2fea57c9c09f790,鑫正达装饰,,,,辽宁省沈阳市铁西区景星南街50号,,123.36751,41.798895
8dff175140d5e201a80dd857,佳强装饰,辽宁省,沈阳市,铁西区,铁西建设东路57号千缘·爱都国际B座3层,,123.382778,41.797538
95501354fd260ee6d23ce30f,佳利福装修装饰材料,,,,辽宁省沈阳市于洪区沈辽西路168号15-12门,,123.227783,41.73247
4f335411d44b9c4a94031998,洗洋洋汽车美容,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区云峰北街34-3号-8门,,123.386339,41.804986
2a23b880ad7951696d20b9ca,万里装饰,辽宁省,沈阳市,铁西区,沈阳市铁西区重工北街32号,,123.340343,41.831835
861e91cd3e59f3b1c5effb2d,海英装饰,,,,广业西路122-5号附近,,123.311864,41.851296
85576e814486b850adcb6674,金嘉家装饰,,,,沈阳市沈阳市西江街188号1门,,123.382185,41.869533
2cc3c8e8693f9ad64c2fdf94,辽宁鸿业装饰装修有限公司,辽宁省,沈阳市,铁西区,南六中路19号盛世华城商务楼E座,13889878598,123.373081,41.799503
0879261a49de1e09fea778c8,神州五金水暖建材益兴装饰,辽宁省,沈阳市,铁西区,南六西路518不动产旁,,123.344858,41.809164
59b78e3419ec9a5a73210bbd,沈阳铭秋建筑装饰工程有限公司,,,,辽宁省沈阳市铁西区凌空一街10号,,123.384947,41.778534
cfac6218d53762592b3a9f9c,鑫岩装饰,,,,辽宁省沈阳市于洪区大明湖街15-4号2门,13998181804,123.30105,41.768922
e6bb4a713faa4ed0a8f0cd29,帅林汽车美容装饰,,,,广业西路36-2门,,123.329984,41.84626
f43b72ea6ca444d8bb17e776,车之海汽车装饰,,,,辽宁省沈阳市于洪区玉龙山路26,,123.357482,41.844264
5e3a6fbb5cd92f9ad8ecedf7,瑞家地产装饰,辽宁省,沈阳市,皇姑区,昆山西路77-16,,123.385481,41.832305
bb9ef9370108d78159bbbc35,新力装饰材料总汇,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区南八中路26号,,123.367052,41.79671
0580ddc373650927626858e6,沈阳法拉菲装饰,,,,铁西区兴化北街25号2门(盛京银行西南40米),,123.383249,41.807608
6591fd735e820603157643da,力军装饰材料商店,,,,贵和街道云峰街小五路34号,,123.381584,41.797396
7e6fbab05a62ecc4ab0dd87a,浚洁汽车美容装饰,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区卫工南街50巷-4号,,123.348175,41.79629
3c73cd8300cd2ee558f6bed6,香江家具装饰材料馆集成家居馆,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区保工南街2-1号,,123.357835,41.806575
21d46a694c22e97a203bf27c,启点装饰,,,,橙山路11号7网点,,123.360218,41.866979
5458444c1a8ac0af8a36ee29,弗莱尔汽车美容装饰,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区北三中路5号-10门,,123.378023,41.810524
dcaf839951936986a2d23046,万宝装饰一部,辽宁省,沈阳市,铁西区,南八中路88号4门,15998343971,123.355343,41.801717
694fae01d18e37a1aa175af0,格豪装饰,,,,广业西路36-8号附近,,123.331296,41.848613
7e1043effc9a8e1ca8059dfc,汇莱鼎业装饰,辽宁省,沈阳市,于洪区,梁子湖街10-12,(024)31562008,123.310501,41.773459
0c66359e4a6a0304d518b770,星亮点建筑装饰工程有限公司,辽宁省,沈阳市,铁西区,重工南街58网点4门,"(024)25700788,13694186321",123.332568,41.797164
2e71ee1f7411def226d2bb32,北京锤子工长装饰工程有限公司（沈阳分公司）,,,,大通湖街141号-8门,,123.351755,41.759966
7f06b66cf86504eb43e192fe,万美家装饰工程公司,辽宁省,沈阳市,于洪区,沈阳市于洪区西江街217号2门,(024)86310877,123.378388,41.874835
21f05caa680f8205c42ba19c,佳邑装饰(中央大街精品店),辽宁省,沈阳市,于洪区,沈阳市铁西区中央大街27甲7门,,123.257995,41.755024
5c8cc020d2d60fb91f38947b,沈阳龙发装饰(铁西店),辽宁省,沈阳市,铁西区,北二东路35号红星美凯龙6楼,,123.389803,41.810395
c31a02e71e319f674054d730,新北方装饰建材城地上停车场-出入口,,,,辽宁省沈阳市铁西区北四中路62号附近,,123.368436,41.808509
719d2ec7a88d08c32cb908a9,新北方装饰建材城地上停车场-出入口,,,,沈阳市铁西区,,123.366189,41.80903
fe8284b9c4ea5b727169d38c,文杰汽车装饰,,,,沈辽路兴隆大天地负一层(电影院旁),18624027281,123.340951,41.786295
d953793316aa2da8f8221397,友谊汽车美容装饰,辽宁省,沈阳市,于洪区,辽宁省沈阳市于洪区吉力湖街82号-4门,,123.360636,41.767301
778439ef321c5fdb631c67de,新北方装饰建材城-东1门,,,,辽宁省沈阳市铁西区齐贤北街30甲,,123.368113,41.809161
86960c621ca3ea908bf15dfd,舒心装饰,,,,辽宁省沈阳市于洪区沙岭街道俪锦城三期西门,,123.201599,41.80857
fa4d82bd011568377bf7964e,海韵建筑装饰工程有限公司,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区云峰北街62号(东环国际大厦)b座7楼15号,,123.38353,41.798608
703f64c0b485eada00ff2d36,鼎鑫塑钢门窗室内外装修铁艺白钢,辽宁省,沈阳市,于洪区,洪湖街5-3附近,,123.319035,41.805235
922b9b244e5a2691a2d230ff,忠诚装饰公司,辽宁省,沈阳市,于洪区,汪河路19-1号附近,,123.373481,41.764674
ca0f242457dc9366b5f42fb5,汽车美容精品装饰中心,辽宁省,沈阳市,皇姑区,辽宁省沈阳市皇姑区信江街2号8门,,123.378417,41.836506
8c9532b06b246fa82d4733c5,悦景装饰,,,,浑河十一街1-5号1门,,123.243246,41.738076
494ebf8d7d767448f4b9163c,沈阳志鑫装饰装修工程有限公司,,,,辽宁省沈阳市于洪区沈大路18-2号1门,18809889660,123.315783,41.809013
4e56d743b092a16a08ccdd4d,嘉艺装饰,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区卫工南街40号,,123.348803,41.800839
1973eb73b1d1e7955a3ac82d,京东装饰,,,,沈阳市皇姑区昆山西路108号11门,,123.386251,41.83398
0a681b447e8a0a75a204642f,沈阳市铁西区豪豪海装饰材料经销处,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区铁西商圈南八中路26号,,123.367916,41.796645
2039b5710109ed177bf79695,鑫宇亨通水暖五金家庭装修一条龙服务,辽宁省,沈阳市,铁西区,南七东路1号5门,,123.38538,41.791648
e8d0a1cf4c9d5b376e20b9a3,凯澌特装饰(铁西旗舰店),辽宁省,沈阳市,铁西区,肇工北街4甲3网点12门,,123.347807,41.828795
0a4da2988d1de1ffce04ef2e,长山装饰,,,,辽宁省沈阳市铁西区南十二路6号,18802489016,123.359223,41.79053
2aa36e67698280fafd0eb0fc,吉友家装饰,,,,辽宁省沈阳市和平区砂山街84号,,123.390285,41.77488
0ae843442095580b960319c6,艺景装饰,辽宁省,沈阳市,铁西区,保工北街34-1号1门,,123.368353,41.81518
fac65a3c0d1028458bfc06ac,金巢装饰,辽宁省,沈阳市,铁西区,保工北街261号附近,,123.375112,41.821373
959505c70104d2cc4251c01e,春天装饰建材,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区重工北街50甲23网点3门,,123.336661,41.830875
3ab9a4bff27d88d896f08c47,东阳汽车美容装饰,辽宁省,沈阳市,铁西区,重工北街50甲37号18门,,123.33743,41.827746
fff2878d0b626f1e2e47336c,建材装修包工包料,,,,辽宁省沈阳市铁西区南十二路4号,,123.359017,41.790681
56af5bd9d6267f479d95de84,沈阳顺兴装饰材料有限公司,辽宁省,沈阳市,东陵区,民致北街附近,,123.37123,41.731635
2fc732a863cfb9144d776e4c,星灿艺术装饰设计有限公司,,,,南十中路与齐贤南街交叉口西南50米,,123.358564,41.795589
20fb01f410d86731d81318ba,沈阳加强装饰公司,,,,西江街201-8号附近,,123.382402,41.87396
27d9cb34cd9fb3408936ee74,雨辰工程装饰有限公司德福纳德电动门,,,,沈大路148-5号之4门-5门,,123.303485,41.805949
fc78815972c3ba6e8c55ec0a,博美饰家装饰工程有限公司,辽宁省,沈阳市,铁西区,兴华北街25-2,(024)25853633,123.386242,41.807703
4af849d993ddbf919222e06e,腾辉鑫装饰,,,,于洪街道赤山路76号绿地老街坊二期126-3门,,123.382118,41.87955
d590e1c47d29f699ab059d74,老五建材装饰,,,,辽宁省沈阳市铁西区南十西路32号,15524185749,123.342648,41.800154
d76856c760cdc9ec4f5547bd,沈阳同旺汽车装饰用品有限公司,,,,北二西路26-甲6号附近,,123.350516,41.827337
765af638346d930fa1a9345e,腾跃靓车装饰,,,,辽宁省沈阳市铁西区肇工南街95号-3门,,123.342796,41.785245
d35248a747da9f064251c00b,沈阳市名灏建筑装饰工程有限公司,,,,辽宁省沈阳市于洪区细河路水调歌成E20栋,,123.354481,41.767136
cf8ccf931a726626dcee8b57,鑫佳艺广告装饰,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区南七中路65号,,123.366283,41.799851
e34569e6e1111c10902ca3cc,环宇汽车装饰,,,,辽宁省沈阳市于洪区沈新东路1网点29门,13478357041;13555824860,123.336555,41.783546
d5d0e81f5008d7701388249c,泉泉洗车房汽车美容装饰中心,,,,广业西路148,,123.302217,41.849172
649b5ae3fa5f7e2b2e473301,辽一网装修团购商城,辽宁省,沈阳市,铁西区,建设东路29号广大美居1层,(024)62222263,123.387598,41.795295
a3a7be1e27a92bab2b06cef8,沈阳美饰美家装饰工程公司,,,,沈阳市铁西区建设中路1号第一商城A2407,,123.376149,41.799742
01847ad14e52bc0958f6bedc,辽宁省轩铭工程装饰有限公司,,,,北四西路4甲7号,,123.349606,41.812402
747eb19247c1d3932806cec4,篮砖装饰,,,,兴华南街58-17号26门网点,(024)66587377,123.364458,41.790353
caaa49c991c4fffa0f0e6bc8,祥圣泰装饰,辽宁省,沈阳市,铁西区,沈阳市铁西区铁西区政府后门,,123.381168,41.808322
b420defaa4f158ed43ab9a9b,新北方装饰建材城地下停车场-入口,,,,齐贤南街30号附近,,123.366074,41.809041
c7e6b44a439b9d53a6da39bc,沈阳聚鑫才,,,,重工街道肇工北街爵仕意境14甲3网点,,123.342678,41.814922
4e4cbde8f7ba2af1c4f02547,辽宁尚品地产装饰,辽宁省,沈阳市,于洪区,辽宁省沈阳市于洪区橡树湾(松山西路南),,123.366603,41.866304
7f0541d94ce24ae1b7f42f1b,装修工程基础材料一站式采购,,,,兴顺街与小九路交叉口西50米,,123.361921,41.795619
b695a85b3512667f5d17c305,老五建材装饰二部,,,,辽宁省沈阳市铁西区富工二街64号,,123.338203,41.801593
eadfad99ba3499e03a04b12a,万汇装饰,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区北一东路65甲2号3门,,123.395039,41.81705
b414c93d186ea3a541d63e71,绿色空间装饰,,,,沈阳市于洪区赤山路59号8门,024-31017818,123.3882,41.879252
bf6b28916a69b89a601c676e,锦蓝装饰(于洪店),,,,赤山路123-3门,,123.380042,41.878957
7a7461eae05a1ea3aaf0cd68,龙姿铁艺装饰部,,,,辽宁省沈阳市铁西区铁西商圈南八东路32号,,123.377569,41.792197
88b956dd58b95ca24354d785,鑫城汽车装饰贴膜,辽宁省,沈阳市,铁西区,沈阳市铁西区瑞盛国际汽配城31-8,,123.350273,41.825116
cbf2550f8a5692849e9d6803,天成饰佳装饰工程有限责任,,,,造化街道元江街迪卡侬南47号,,123.355588,41.86926
86d2b63f70ee22622a3a9fd9,明成装饰,,,,辽宁省沈阳市于洪区吉力湖街43-6网点3门,,123.360479,41.764282
a2876ffc52eace23f6c59c44,鑫奥森装饰,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区南八中路与勋望街交口,,123.36873,41.796248
b7136af68470f6ffa5da397a,东立装饰,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区国工三街28,,123.375526,41.79119
