UID,NAME,PROV,CITY,DIST,ADDRESS,TEL,LONG,LAT
aab1499043dd80aa3be4a68c,晋鼎装饰(中央大街店),,,,辽宁省沈阳市于洪区中央大街20甲1-4-22网点3门,,123.245859,41.76829
4d82c8b471f81ed0344aae97,新众点汽车美容装饰中心,,,,辽宁省沈阳市于洪区G102(京哈公路),,123.197211,41.794185
0bb1dad3e1825c9b6d20b97c,意匠装饰,,,,辽宁省沈阳市铁西区十三号路15号-9号1门,,123.249136,41.759388
e6c1da90792df26558109329,宜居意诚装饰,,,,中央大街远大家园底商,,123.253164,41.753526
9120b23dee2bc866c27da207,杰泰装饰,辽宁省,沈阳市,于洪区,开发区中央大街29-53网点2门,(024)31815577,123.254815,41.752839
c6843424837b722715c8f6d7,中外装饰设计,辽宁省,沈阳市,于洪区,中央南大街与中央大街交叉口东200米,,123.258096,41.750401
9eae810eebfa757e715e802c,禹佳防水,,,,四号街与沈辽路交叉口西150米,,123.277181,41.761043
cfe7d26c4425133497ec841f,佳美装饰,,,,辽宁省沈阳市于洪区开发大路9-1网点3门,024-67792918,123.264966,41.768454
b446c050cfae011d9c09f704,亚雅装饰图文美术,,,,沈阳市铁西区,,123.250922,41.763633
a0b34f1ef3f251ceeb12e4dd,星云装饰工程有限公司,,,,沈阳市铁西区,,123.237666,41.74464
cd2587375fb19ca987420e69,金霞装饰,辽宁省,沈阳市,于洪区,辽宁省沈阳市铁西区曹后公路,,123.228107,41.732578
8f6f9c8b188ec2f9d7851ffb,天启装饰,辽宁省,沈阳市,于洪区,辽宁省沈阳市于洪区G102(沙岭路),,123.205985,41.798491
f21a93a1feb682ca5cd4fe63,大海装饰材料,,,,辽宁省沈阳市于洪区沙岭路64-5,,123.208054,41.799723
f526cb7e3cb50027cd04efa4,懿轩装饰王氏诚信建材,辽宁省,沈阳市,于洪区,辽宁省沈阳市于洪区沙岭路64-7,,123.207675,41.800538
e6012f53962d40779122e0fb,旭辉装饰建材,,,,中央大街25-1号附近,,123.255969,41.756268
dd85a3dae7377cff95ca0732,铭扬装饰建材,辽宁省,沈阳市,于洪区,沈辽西路122-25号2门,,123.249369,41.749533
265b6658bb9a195a2b3a9fc1,兴顺汽车装饰,辽宁省,沈阳市,于洪区,辽宁省沈阳市铁西区沈辽路,,123.244077,41.745208
58bc105ced1becd0d13ce3e2,和美家装,,,,辽宁省沈阳市于洪区G102(京哈公路),,123.207874,41.796341
d74314e0cb32b977a204640a,珍典装饰,辽宁省,沈阳市,于洪区,沙岭路64-3网点附近,,123.207646,41.798899
7aeb6f725f790b5128b97ca4,沈阳鑫艺缘装饰装修工程有限公司,辽宁省,沈阳市,于洪区,沙岭街道沙岭路水木城典西门,,123.207646,41.798899
e856fc4570f17ef509a8d429,添福装饰,辽宁省,沈阳市,于洪区,沙岭街道水木城典西门17号1门,,123.207675,41.800538
6fdddae99ff64044c2f1cfe5,谦诚装饰公司-东北门,,,,金湖街与黄海路交叉口西北150米,,123.290058,41.799008
b5a345c2daa34a442a02e1b8,鑫昊装饰,,,,沈辽西路122-22网点7门,,123.250069,41.748446
dfb4212870af3497b75f1e43,鑫宝荣防水堵漏工程有限公司,,,,沈阳市铁西区,,123.226852,41.731938
8cba4bb05edaa384ac04579d,沈阳龙坤装饰工程有限公司,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区建设东路49号-3门,(024)25657007,123.385241,41.796654
622bbf7217e42b6b0a69d9a2,沈阳世博天逸装饰设计有限公司,,,,汪河路33号E16幢1门,,123.367456,41.763716
5dbd2f68ded54b32932ca3bf,龙发装饰,,,,兴华北街45号e附近,,123.379978,41.803324
a12baa40ac85e656e956fa96,兴龙达汽车美饰,辽宁省,沈阳市,铁西区,兴工北街106号-6门,024-25845656,123.393746,41.802036
fd4942591adc6ea95e0d02b0,沈阳枫和万家装饰工程有限公司,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区保工南街83号11门,"(024)31671700,4000409339",123.351471,41.791298
b1fab0bf365d72e748cc4a92,峰之翼钣金喷漆美容装饰快修保养,,,,辽宁省沈阳市和平区南十马路3号-2门,,123.3912,41.782536
eaa697d257197581dbd891a9,沈阳龙五锦踏装饰材料有限公司,,,,勋望街与八马路交叉口,,123.367695,41.796713
a391cc18445534ccb35c6a3a,桓宇装饰工程有限公司,辽宁省,沈阳市,铁西区,兴华北街25-1-2门(君临天下东门对面),,123.38329,41.807402
3ee511a3b46df327d5b74e06,米兰装饰,,,,沈阳市于洪区汪河路33号,,123.36726,41.763262
6fc65c0c05c605214bcc4a9c,世玺装饰,,,,辽宁省沈阳市铁西区建设东路29号,"17612459270,(024)67866205",123.38781,41.795201
d55fe6d651e4fe35deee8bae,沈阳普临装饰设计部,辽宁省,沈阳市,铁西区,建设东路35号2门假日国际大厦22层A2202,,123.386416,41.796211
93c582bcd796982af8dc8513,王斌相框,辽宁省,沈阳市,铁西区,沈阳市铁西区小七路29号,(024)25658756,123.367884,41.797715
982fa06430682c599868b4f3,爱贝儿国际幼儿园(装修中),,,,兴顺街234号,,123.357968,41.790319
ccbaca6977eca7b716a1901b,佰福莱欧式装修体验馆,,,,九路家具城三期西门97-1号,,123.366168,41.796528
71bdc378798a4c6ee6e96570,晟奥美容装饰,,,,沈阳市铁西区南八西路10-10门,,123.34962,41.802962
f82fc0fceeb0ec8904fef5f1,鑫顺专业贴膜,,,,辽宁省沈阳市于洪区沈新东路1网点28门,,123.336555,41.783546
739b47287d22176d1e1d11c7,恒锋兴业装饰,辽宁省,沈阳市,于洪区,辽宁省沈阳市铁西区花海路35号,,123.300095,41.772695
35b02d624ef3959bab059d58,沈阳常悦装饰工程有限公司,,,,辽宁省沈阳市于洪区细河南路54号(4门),024-31354088,123.355959,41.765361
7685cebd3a909a5d88f15ddc,沈阳优尔派装饰材料有限公司,,,,满融50沈阳碧根医疗器械有限公司附近,,123.344367,41.710589
62bae845925fb75f79b55c06,元进装饰(于洪旗舰店),辽宁省,沈阳市,于洪区,辽宁省沈阳市于洪区吉力湖街60号-1-1门,024-62886583;4006548858,123.370626,41.764819
b75ce6819ce183c9354aaedb,鼎发装饰,,,,汪河路吉力湖街37号楼3门,,123.365796,41.76271
b0eb1473e8c7fefb25e0a009,辰龙彩色装潢印刷中心,辽宁省,沈阳市,铁西区,兴顺街29号-1号-1门,25864174;13940385978,123.36828,41.802753
2b264a9b245d9c8e51e5c5ec,方升装饰,,,,辽宁省沈阳市于洪区南阳湖街154-2号1-12门,,123.337436,41.752696
749c3abf646b2116c7f50dfc,沈阳乐天装饰工程有限公司,辽宁省,沈阳市,铁西区,兴华北街34甲3号(铁西区政府南200米),(024)25644533,123.382321,41.807444
afe7f1271aa5ee588d772782,亿通汽车美容店,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区启工街56号-6门,,123.345261,41.80339
7c43b93d12454028e6073887,沈阳百乐家装饰工程有限公司铁西旗舰店,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区万达广场A4-8,,123.360706,41.78714
de6b7be7e30a606607fef557,沈阳市铁西区麦吉美术装饰部,,,,沈阳市铁西区保工南街42号213,,123.35579,41.798306
0b7f9333637819a78bf15dfe,美天装饰(建设东路),,,,建设东路11号韵动商务领地4017(南五马路两洞桥),,123.391186,41.793717
487eb511cca34c2a38221ced,沈阳居然装饰,辽宁省,沈阳市,铁西区,建设中路1-1号第一商城B座20层,,123.375858,41.800323
288e375e40bdb55879dbd20c,圣缘装饰,,,,吉利湖街细河南路水调歌城3期56网点10门,,123.355294,41.765179
da1d851d77466e62077ce8b3,鼎泰丰装饰,,,,辽宁省沈阳市铁西区兴工北街122号-7门,31905550;13478869000,123.391476,41.798342
dbf60b7e9fe86425f6c59cae,沈阳馨雅轩装饰工程有限公司,辽宁省,沈阳市,铁西区,建设中路1号第一商城A座10层1013,,123.376189,41.799818
b10342715a571febb1077da6,金鼎发装饰(铁西店),辽宁省,沈阳市,铁西区,兴华北街25-2号,,123.382854,41.807236
82d91f9d23a16c549ee32182,红军汽车装饰,,,,辽宁省沈阳市铁西区卫工南街100号,,123.344684,41.786235
ef26b7b5019e652b2e4733f1,爱车人汽车美容装饰中心,,,,辽宁省沈阳市于洪区沈大路45号-甲,,123.304072,41.805144
2eca59f1a573e5a0a1a934a9,一鸣汽车装饰,,,,沈新东路1号西部汽配新城24-25门,15204093886,123.336555,41.783546
1d04396eefbaa27833169bc4,日丰管装饰材料水暖五金建材,辽宁省,沈阳市,和平区,辽宁省沈阳市和平区南十一马路204附近,,123.392768,41.779097
66f2e555fa0a1fcb79dbd21f,洪晟装饰(艳华街店),,,,艳华街7号(家乐福金牛店南行100米),(024)25911838,123.366829,41.784279
0c621f16bfdae9b08f55ec02,大伟汽车用品装饰,,,,辽宁省沈阳市铁西区沈新东路20号,"024-66684888,024-31381888,024-31381999",123.336731,41.784797
9b40c59602b6374430169b60,长山装饰,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区艳欣街4号,18704080279,123.353563,41.784052
be010d7d09593531b05c6a4f,鹏发铜装饰,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区兴顺街152,(024)25431311,123.362952,41.796941
a62b0bccc1e769c5d13ce358,广源汽车装饰,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区肇工南街182号,,123.341415,41.786909
0964144051248c88bda24019,鸿鑫隆美术装饰,辽宁省,沈阳市,于洪区,沈辽路251甲(杨士乡政府斜对面),,123.312051,41.768013
cebd20ee930263234154d744,轩正装饰智能家居体验店,,,,沈阳市于洪区细河南路南50米,024-31014093;4000479798,123.340317,41.758222
358e28dcaf6255f41ef74d71,炫车汇装饰保养中心,,,,辽宁省沈阳市铁西区南十一路11号-6门,,123.359599,41.793783
79414ef820a7fc0b1b94c603,宏泰装饰(于洪新城店),辽宁省,沈阳市,于洪区,辽宁省沈阳市于洪区细河路120号-3门,(024)31076120,123.345111,41.764657
4cf8bda7577c0338e115f9cd,昌宇装饰工程有限公司,辽宁省,沈阳市,和平区,沈阳市和平区西安街162号,(024)23396388,123.392305,41.782059
eb92d1bc73ed3635afcb66e5,华美装饰,,,,辽宁省沈阳市于洪区腾飞二街滑翔五金城四期95门,,123.357382,41.775894
d7c6317ec03f1eb188b98871,聚酷豪专业汽车美容会所,,,,辽宁省沈阳市铁西区南八西路1-7号7门,,123.350244,41.800866
ca604b5a5a31401bc4f50d27,众意名车装饰,辽宁省,沈阳市,铁西区,北三东路34-9号21门,15040043278,123.385358,41.80555
10153bcf5ab1400bf32d83ce,家乐聚装饰,辽宁省,沈阳市,铁西区,北四中路18号9门,,123.37368,41.807327
2c382c0f43ae104b1fe99951,沈阳凯兴装饰工程有限公司,,,,辽宁省沈阳市于洪区吉利湖街68号网点9号门,,123.367157,41.76857
1dd46d77f1e44b29b45f1e08,大拇指汽车养护中心,,,,沈阳市铁西区江南印象东门7号楼,,123.339895,41.798076
c882603cde72cb96d8d891aa,鼎发装饰,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区兴华北街25-2号-3门,,123.382913,41.807157
c08c8295b6f3679aa1d230f0,佳艺软包装饰,,,,辽宁省沈阳市铁西区沈阳市铁西区景星南街40号2楼,18640330127,123.368222,41.799904
66a06be753119dd2a2d23011,五心精装家,,,,辽宁省沈阳市于洪区燕塞湖街,,123.318231,41.772744
5fe5b57bb68d183fb9df8f3f,明晨装饰,,,,大通湖街细河路碧桂园银河城星座门市117号7门,024-31367278,123.338754,41.756416
63eac1825d17571103ff2d60,佳兴装饰工程公司,辽宁省,沈阳市,铁西区,南七中路8甲2门,(024)25858699,123.371195,41.79803
2dfeb079e2116b22901fc924,林泽装饰,,,,辽宁省沈阳市于洪区汪河路碧桂园银河城111-3号,024-66999320,123.34618,41.756444
def66ebc8e13a4d5770269d6,金麒麟喷绘服务社,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区勋业三路37号,(024)31231645,123.326882,41.788709
d735095cfe44d03159bbbc97,斯博汽车装饰,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区肇工南街182号3门,,123.34134,41.787124
f0ceac135f8f9f5a5a3ac827,晋级装饰(于洪店),辽宁省,沈阳市,于洪区,辽宁省沈阳市于洪区太湖街28号,024-31012477,123.31195,41.789821
f68ed6abdf7e7b739cec2beb,兴兴丰宇装饰材料经销处,,,,辽宁省沈阳市铁西区兴华星程酒店(沈阳铁西九路家具城店)西北,,123.368436,41.796677
6012f10bb4491a0230621292,恒宇装饰,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区云峰万和郦景(沈阳市铁西区政府南),,123.382812,41.80726
355b798a82b72a9adeee8bba,美景装饰公司,,,,南阳湖街细河南路67号9门,,123.338419,41.757462
d0411a9f587ee5232811d1f4,实创装饰(于洪店),辽宁省,沈阳市,于洪区,燕塞湖街三隆世纪城20栋,,123.315031,41.774067
0545328158b992e76fc02c9c,兵心汽车美容装饰店,,,,辽宁省沈阳市铁西区花海路7号,,123.305565,41.776423
7b1994799a01b3bfb54f5467,11门瑞航汽车美容服务中心,辽宁省,沈阳市,铁西区,北四东路26号10门,,123.387662,41.801331
62fa3a929fdd02ef1d5800c9,亮美汽车美容装饰中心,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区沈辽东路75-10号楼,,123.370786,41.783728
debb803a0dd1d4a30e0e6b91,巨鹿建材装饰材料,,,,凌空二街与南滑翔路交叉口南50米,,123.376103,41.772908
6f8662c05faafb20c51e51d5,吉祥何氏装饰工程有限公司,辽宁省,沈阳市,铁西区,勋业一路26号1门,13998264837,123.324937,41.792033
5e71c1005a51af1c100daab9,灯箱牌匾店面装饰,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区应昌街沈阳市第三十一中学北100米,,123.376955,41.796217
703d30e8aa5196fbbadf8fc1,乐艺装饰装修公司,辽宁省,沈阳市,铁西区,兴顺街56号创富中心4层S415,,123.366613,41.801716
e983bb3f8131959f213bf229,众林装饰,,,,重工街建业路东行30米南侧36号1-1,,123.333825,41.802872
a09b97df50cf6ad840afe6a9,洪洋汽车美容装饰,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区北三东路3-3号,,123.392641,41.802831
6d386f4dcf6620114afc8d47,沈阳富田装饰,,,,辽宁省沈阳市于洪区大通湖街141号5门,4008004175,123.351639,41.760073
9b268102c304c791b9df8f85,车禧汽车美容装饰,辽宁省,沈阳市,于洪区,巢湖街16-4门,,123.302367,41.79719
5dae769d58f7cead80a00c90,利民车坊洗车美容装饰,,,,辽宁省沈阳市铁西区爱工南街11号-1号-5门,,123.384078,41.794369
f1d136c8bf1deeda60180985,祥瑞装饰,,,,辽宁省沈阳市铁西区北滑翔路6号,,123.379489,41.781795
a583fe99d041aa5ef219379f,沈阳金典必盛自动门有限公司,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区南八中路66,,123.363482,41.798163
0b17d19b836c5cabb020a819,鑫展迪汽车美容装饰,,,,辽宁省沈阳市于洪区吉力湖街72号-5门,,123.36347,41.76625
dbd066db4bfe6d5cf32d833f,金吉利专业装饰,辽宁省,沈阳市,铁西区,景星南街139-1号6门,,123.362355,41.791448
665ac08e5b66fea2afee7a3e,大班装饰设计工程有限公司,辽宁省,沈阳市,于洪区,沈阳市铁西新区经济技术开发区花海路19-1号奉达大厦银座10层,,123.302805,41.773525
5de840cc43b7fb4495ca075d,卡得尔专业玻璃配套装饰五金产品,,,,南十二路与景星南街交叉口南50米,,123.361102,41.789769
6c7f216ad2fea57c9c09f790,鑫正达装饰,,,,辽宁省沈阳市铁西区景星南街50号,,123.36751,41.798895
8dff175140d5e201a80dd857,佳强装饰,辽宁省,沈阳市,铁西区,铁西建设东路57号千缘·爱都国际B座3层,,123.382778,41.797538
31178b1b8c4cfa2f9868b41d,私享家装饰工作室,辽宁省,沈阳市,铁西区,兴顺街56号创富中心3层A302,,123.366613,41.801716
538ad5d6f2cce51b0482c201,小康汽车装饰,,,,辽宁省沈阳市铁西区勋业四路21号-6门,,123.33545,41.787057
4f335411d44b9c4a94031998,洗洋洋汽车美容,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区云峰北街34-3号-8门,,123.386339,41.804986
056bbbb2260918784007c151,鑫荣创装饰旗舰店,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区兴工南街36-1号-6门,,123.386959,41.793257
fc3fba4f477aec8928b97cb8,宝景风水装饰设计,,,,花海路19-1号附近,,123.302662,41.773542
2cc3c8e8693f9ad64c2fdf94,辽宁鸿业装饰装修有限公司,辽宁省,沈阳市,铁西区,南六中路19号盛世华城商务楼E座,13889878598,123.373081,41.799503
7dbbc2570b948e9875e5b663,建国洗车美容装饰,,,,辽宁省沈阳市浑南区沈苏西路,,123.382518,41.728631
59b78e3419ec9a5a73210bbd,沈阳铭秋建筑装饰工程有限公司,,,,辽宁省沈阳市铁西区凌空一街10号,,123.384947,41.778534
cfac6218d53762592b3a9f9c,鑫岩装饰,,,,辽宁省沈阳市于洪区大明湖街15-4号2门,13998181804,123.30105,41.768922
54ebf406c3a404da07026f10,百诚装饰,辽宁省,沈阳市,于洪区,沈大路166号1-1-2,,123.296824,41.803209
bb9ef9370108d78159bbbc35,新力装饰材料总汇,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区南八中路26号,,123.367052,41.79671
f5d84e1043e90b330482c2e7,正翔装饰(二部),辽宁省,沈阳市,铁西区,南七西路富工一街十字路口30米,,123.338464,41.806168
0580ddc373650927626858e6,沈阳法拉菲装饰,,,,铁西区兴化北街25号2门(盛京银行西南40米),,123.383249,41.807608
6591fd735e820603157643da,力军装饰材料商店,,,,贵和街道云峰街小五路34号,,123.381584,41.797396
7e6fbab05a62ecc4ab0dd87a,浚洁汽车美容装饰,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区卫工南街50巷-4号,,123.348175,41.79629
3c73cd8300cd2ee558f6bed6,香江家具装饰材料馆集成家居馆,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区保工南街2-1号,,123.357835,41.806575
dcaf839951936986a2d23046,万宝装饰一部,辽宁省,沈阳市,铁西区,南八中路88号4门,15998343971,123.355343,41.801717
7e1043effc9a8e1ca8059dfc,汇莱鼎业装饰,辽宁省,沈阳市,于洪区,梁子湖街10-12,(024)31562008,123.310501,41.773459
0c66359e4a6a0304d518b770,星亮点建筑装饰工程有限公司,辽宁省,沈阳市,铁西区,重工南街58网点4门,"(024)25700788,13694186321",123.332568,41.797164
2e71ee1f7411def226d2bb32,北京锤子工长装饰工程有限公司（沈阳分公司）,,,,大通湖街141号-8门,,123.351755,41.759966
63bb2eb009e250094107c17a,博创装饰工程公司,辽宁省,沈阳市,铁西区,兴华北街25-1号9门,"024-25738118,024-25638218",123.383226,41.80773
fe8284b9c4ea5b727169d38c,文杰汽车装饰,,,,沈辽路兴隆大天地负一层(电影院旁),18624027281,123.340951,41.786295
d953793316aa2da8f8221397,友谊汽车美容装饰,辽宁省,沈阳市,于洪区,辽宁省沈阳市于洪区吉力湖街82号-4门,,123.360636,41.767301
fa4d82bd011568377bf7964e,海韵建筑装饰工程有限公司,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区云峰北街62号(东环国际大厦)b座7楼15号,,123.38353,41.798608
703f64c0b485eada00ff2d36,鼎鑫塑钢门窗室内外装修铁艺白钢,辽宁省,沈阳市,于洪区,洪湖街5-3附近,,123.319035,41.805235
922b9b244e5a2691a2d230ff,忠诚装饰公司,辽宁省,沈阳市,于洪区,汪河路19-1号附近,,123.373481,41.764674
443b3f4a7f287eed3f9a5e48,小景汽车装饰,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区南十一路40号-38门,13066729518,123.352255,41.796781
ca68206b8f2dc65743e19293,海之翼装饰,,,,辽宁省沈阳市于洪区沈大路珍珠6-16门,,123.311617,41.802666
4e56d743b092a16a08ccdd4d,嘉艺装饰,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区卫工南街40号,,123.348803,41.800839
61eee3e9fae66e57bbbd6362,沈阳市铁西区煜鸿昆装饰材料商行,,,,揽军路100号附近,13889837799,123.357382,41.775894
0a681b447e8a0a75a204642f,沈阳市铁西区豪豪海装饰材料经销处,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区铁西商圈南八中路26号,,123.367916,41.796645
2039b5710109ed177bf79695,鑫宇亨通水暖五金家庭装修一条龙服务,辽宁省,沈阳市,铁西区,南七东路1号5门,,123.38538,41.791648
0a4da2988d1de1ffce04ef2e,长山装饰,,,,辽宁省沈阳市铁西区南十二路6号,18802489016,123.359223,41.79053
2aa36e67698280fafd0eb0fc,吉友家装饰,,,,辽宁省沈阳市和平区砂山街84号,,123.390285,41.77488
fff2878d0b626f1e2e47336c,建材装修包工包料,,,,辽宁省沈阳市铁西区南十二路4号,,123.359017,41.790681
56af5bd9d6267f479d95de84,沈阳顺兴装饰材料有限公司,辽宁省,沈阳市,东陵区,民致北街附近,,123.37123,41.731635
17dafe670bb105072cb96d52,天宝龙装饰,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区齐贤南街47号,(024)25410336,123.361248,41.798943
ec3e61104a6462f77369d385,沈阳盛麒麟装饰工程有限公司,,,,沈阳市铁西区建设中路1-2号第一商城A座15层,,123.376189,41.799819
2ea6d12a0f142403cae33c6d,轩明装饰,,,,巢湖街28-21门附近,,123.301404,41.793765
4feaf924b060aa042d473329,铁发装饰材料大全,,,,辽宁省沈阳市铁西区铁西商圈吉工二街44号,,123.36929,41.796336
2fc732a863cfb9144d776e4c,星灿艺术装饰设计有限公司,,,,南十中路与齐贤南街交叉口西南50米,,123.358564,41.795589
79ab9f33d410b7357af796df,汽车美容装饰,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区南八东路19号-14门,,123.379558,41.791342
27d9cb34cd9fb3408936ee74,雨辰工程装饰有限公司德福纳德电动门,,,,沈大路148-5号之4门-5门,,123.303485,41.805949
fc78815972c3ba6e8c55ec0a,博美饰家装饰工程有限公司,辽宁省,沈阳市,铁西区,兴华北街25-2,(024)25853633,123.386242,41.807703
d590e1c47d29f699ab059d74,老五建材装饰,,,,辽宁省沈阳市铁西区南十西路32号,15524185749,123.342648,41.800154
765af638346d930fa1a9345e,腾跃靓车装饰,,,,辽宁省沈阳市铁西区肇工南街95号-3门,,123.342796,41.785245
d35248a747da9f064251c00b,沈阳市名灏建筑装饰工程有限公司,,,,辽宁省沈阳市于洪区细河路水调歌成E20栋,,123.354481,41.767136
cf8ccf931a726626dcee8b57,鑫佳艺广告装饰,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区南七中路65号,,123.366283,41.799851
e34569e6e1111c10902ca3cc,环宇汽车装饰,,,,辽宁省沈阳市于洪区沈新东路1网点29门,13478357041;13555824860,123.336555,41.783546
649b5ae3fa5f7e2b2e473301,辽一网装修团购商城,辽宁省,沈阳市,铁西区,建设东路29号广大美居1层,(024)62222263,123.387598,41.795295
a3a7be1e27a92bab2b06cef8,沈阳美饰美家装饰工程公司,,,,沈阳市铁西区建设中路1号第一商城A2407,,123.376149,41.799742
747eb19247c1d3932806cec4,篮砖装饰,,,,兴华南街58-17号26门网点,(024)66587377,123.364458,41.790353
70951588156e6eb5f7eafc06,鑫旺装修家政服务,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区腾飞一街18号,13940475088,123.374559,41.78076
7f0541d94ce24ae1b7f42f1b,装修工程基础材料一站式采购,,,,兴顺街与小九路交叉口西50米,,123.361921,41.795619
b695a85b3512667f5d17c305,老五建材装饰二部,,,,辽宁省沈阳市铁西区富工二街64号,,123.338203,41.801593
7a7461eae05a1ea3aaf0cd68,龙姿铁艺装饰部,,,,辽宁省沈阳市铁西区铁西商圈南八东路32号,,123.377569,41.792197
86d2b63f70ee22622a3a9fd9,明成装饰,,,,辽宁省沈阳市于洪区吉力湖街43-6网点3门,,123.360479,41.764282
a2876ffc52eace23f6c59c44,鑫奥森装饰,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区南八中路与勋望街交口,,123.36873,41.796248
b7136af68470f6ffa5da397a,东立装饰,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区国工三街28,,123.375526,41.79119
b74b531c5423f310f4b916b4,博雅装饰,,,,沈新东路34号富友大厦8520室,,123.330059,41.784589
97859409314c6787cb213d6c,万里装饰装修有限公司,辽宁省,沈阳市,铁西区,辽宁省沈阳市铁西区铁西商圈南八东路23号,13940467002;15940082248,123.377309,41.791532
52467c4d477209dde31103b2,宏经翔装饰,辽宁省,沈阳市,于洪区,吉力湖街202号八网点,4000987288,123.349767,41.771775
4d0f328be789b790246e9823,公牛装饰开关,,,,辽宁省沈阳市于洪区腾飞二街58-8号45A门,,123.359607,41.774937
364d8711e47f8700b11e3648,永丰广告装饰,,,,辽宁省沈阳市铁西区铁西商圈景星南街59号,,123.368379,41.799509
d07799f5df6aa50ad7851ff0,沈阳宏象装饰工程有限公司,辽宁省,沈阳市,于洪区,吉力湖街于洪新城72-2号1门,,123.364637,41.766516
be4182a8a3b1b5cfdf1e5216,鑫凯广告装饰,辽宁省,沈阳市,于洪区,沈阳市铁西区沈新路66号,,123.317096,41.786217
99492c47caaad79c8a36ee52,丽鑫汽车装饰,,,,辽宁省沈阳市于洪区吉力湖街6号-5门,,123.37641,41.763917
